,mics12_0,mics12_1,mics12_2,mics12_3,mics12_4,mics12_5,mics12_6,mics12_7,mics12_8,mics12_9,mics12_10,dist,room,label
51,0.09618721162128911,-0.04063776290662872,-0.0011700646967280522,-0.010982513811360364,0.020725048389152637,-0.03400288978193675,-0.031081110459626547,0.033525895565028024,-0.03252285785957645,0.01651100176275992,-0.00999109970861486,100,large,0
52,0.10417852895823997,-0.07339994725122687,0.05771993608545868,-0.04236365976032423,0.0707360530974607,-0.08400848227066866,0.07098357021756249,-0.0914767713607481,0.0462817540217101,-0.03541341321281247,0.04966596591193438,100,large,0
53,0.021813004041393108,-0.04056932535210097,0.024189579150837776,0.12892191629859712,-0.17657705270896712,0.32545526688014814,-0.14196490288116625,-0.0009456371780702513,0.0023031135322359375,-0.009963811895386025,-0.03697413112601283,100,large,0
54,0.1150406579234545,0.023860958524129488,0.029608530376685593,-0.03498674926718747,0.16682591607770664,-0.20994645611630688,0.16757992752988016,-0.044603957538884666,0.023907353450871742,0.011039054875716055,0.05313153908917878,100,large,0
55,0.013531550270543221,-0.11007371199007672,0.016736461370034542,0.1441911136045146,-0.07627660171850913,0.33273110649828297,-0.20885906621660622,0.018032368219692462,-0.005280324355122627,-0.06530174155131481,-0.08510693898125253,100,large,0
56,0.048325903603683634,0.01864148094986004,8.096483829334749e-05,0.09026323156463571,0.009124554374891257,0.0773096863636192,-0.019835394130846954,0.010528069701303055,-0.02394654594116132,0.005499838549883698,-0.03062840608274954,100,large,0
57,0.06948238073023072,-0.011131898759104194,0.07274362104544757,-0.0465212278803854,-0.004628884876911695,-0.029230916459918842,0.03399939610505404,-0.011391616068521383,0.02308445094172786,-0.02372038546137934,0.028444047157131516,100,medium,0
58,-0.03068109917661247,0.08620709427785314,-0.05594941931997631,0.03062167220332243,-0.17671835288161253,0.4094482641142743,-0.19591241281993413,0.10400288228156408,0.047080850812963426,-0.05028199317568728,-0.11345811811667744,100,medium,0
59,-0.03627248781555511,0.057107419618164415,0.003270384377346859,0.016796736148741255,-0.10980563327373032,0.17179414421807676,-0.16862024104350815,0.09334392181620091,-0.01360832590536807,-0.005688019287502427,-0.023885122754479578,100,medium,0
60,-0.01581731646947406,0.031027705298960075,-0.0013345832645499985,0.05798328813213848,-0.13277333414594564,0.20023505526138352,-0.1511424943936715,0.07338137621040963,-0.006470975760407357,0.0204716929764644,-0.04402865698250149,100,medium,0
61,0.03359496031545904,0.051521120337769025,0.06888181607543255,0.01946864400816866,-0.15037096861791338,0.2868953742028264,-0.34568532023258014,0.08773524844860212,0.05063981115323377,-0.08393144298545172,-0.07358792654420018,100,medium,0
62,-0.010259816801256462,0.041387723176036145,0.03818672380086448,0.11813419726387624,-0.001563683446044733,0.30338569291872775,-0.04303549256532633,0.10443966210781754,-0.04429885382263173,-0.009827927351916252,-0.04338431067337723,100,medium,0
63,-0.0861787927342774,-0.024479292234487825,-0.0023422373899794225,0.10883656753090637,0.07482027345692964,0.2906663068009105,-0.08132319490830109,-0.017317941533813726,-0.18512645714771112,-0.10098535920072355,-0.10001431350849316,100,medium,0
64,0.08190429257920288,-0.014120124294836705,0.033584578166049546,-0.016395883365858673,0.11631244650076636,-0.10089901640795926,0.060086749516918544,-0.02840664230557305,0.003809329279761368,-0.11131540898011752,0.11180939493034167,100,medium,0
65,0.08583219284381682,-0.047039498702484216,0.06656777898453246,-0.06573014008879463,0.08858490303152275,-0.08987458607817919,0.049749856234710094,-0.035284581189804126,0.015314582583749733,-0.06861511622641453,0.03258800994219932,100,medium,0
66,0.037245139184955714,0.021661851808018176,0.06509598985238184,-0.038078937549090315,0.06437229692105545,-0.020147813277581555,-0.005872137296968866,0.04849498505639423,0.013716592100782375,-0.04826564100687747,0.009630472957698949,100,medium,0
67,0.09632790296432936,-0.0105162167226228,0.02793456588168304,-0.06703869978618415,0.16443450040953372,-0.19938909261728538,0.13163882520016615,-0.028338448350939793,0.0059090130998921304,-0.03450435110695297,0.061143673885473426,100,medium,0
68,0.006421539337381387,-0.041180647716216656,0.061249735116769274,0.014435036060720895,-0.14316979257187817,0.2513846596651665,-0.1469403759994534,0.05378015764592408,0.010412246581159492,-0.02860087764361796,-0.06843932599241044,100,medium,0
69,0.005555766291940422,0.05378079208068458,0.004426376293970358,0.03231859237090624,-0.036632623431804734,0.05688165940842329,-0.02407048181402865,0.0547278099202394,-0.06987358861755795,0.0634750659783817,-0.06071336525680959,100,medium,0
70,0.015017700810659097,-0.02936332025421101,0.034552111796863155,-0.024966352685387924,0.02840520329002443,0.001629706657034928,0.06475505055340404,-0.005373674165780509,0.004780350471240539,-0.02647878157255141,-0.005441221518449009,100,medium,0
71,0.11142567849767324,-0.01956743500477934,0.11917669417126965,-0.022423613777543865,0.10574935148716494,0.0021463838369203533,0.07305044401566453,-0.012611433683940843,0.06299758767547464,-0.015909897928918396,0.056010071870301686,100,medium,0
72,0.04698932331405601,-0.01341709712444127,0.10371553908314496,-0.04700089335551681,0.04286647059508897,-0.023088325428175776,0.019674289178491018,-0.01713765322825125,0.007062891274835115,-0.02790298615681868,-0.01238911240542218,100,medium,0
73,0.08519317428058643,-0.12852712237308253,0.2705204062159027,-0.14444121704725524,0.01464525466391036,0.10975118589893554,-0.06662235483019673,0.029987934072010867,0.013786673873140885,0.0001837265260890633,-0.006503724386421536,100,medium,0
74,-0.03157869454093715,0.0013763119549754926,0.043426094784026356,-0.002349704619548346,-0.15645803450368706,0.2630666606857336,-0.21152445061715083,0.0036365499028732824,0.013889400598558175,-0.07327637245716509,-0.09453039772259383,100,medium,0
75,0.028456821799223465,-0.017551249477652384,0.05327544449706533,-0.02304271556401965,0.018297854075543067,0.01804051451347543,0.019186808173404485,-0.014703329824518493,0.012074290891329522,-0.00555152090344798,-0.015211358205236496,100,medium,0
76,-0.14660632600129353,-0.009553219729883095,-0.022004443758741568,0.12986390867701642,-0.017000252022290687,0.3249164047683997,-0.10419735886811726,-0.00017221420411542288,-0.11440356545272815,-0.03845011280793313,-0.14868396639349318,100,medium,0
77,-0.04622721101093173,0.00434369972599718,0.014282541202245105,0.10864475204563617,-0.08253513434505241,0.3044754174463565,-0.09935176877830612,0.05811099562392501,-0.05869090351038719,0.0027910812621447408,-0.05252877279979385,100,medium,0
78,0.03950348317369615,-0.01157542893642366,0.029392352412980573,0.1279468008229969,-0.1675014773791374,0.22433697373377076,-0.1673220847594972,0.08391759324033823,-0.030241964573491466,-0.05389059319652967,0.016342437812206977,100,medium,0
79,0.02998415145796834,-0.006717708396736247,-0.004083746680435296,0.08867001151803487,-0.16271621558107505,0.2224993298311035,-0.15958656195225032,0.07779119335209533,-0.01623202474528065,-0.02159582683573014,-0.011978322136257309,100,medium,0
80,0.025847221268006003,0.013132248724328943,-0.024397306450190434,0.12344004818829762,-0.1299721976230649,0.15790912166945187,-0.11400090518589437,0.08220567337886309,-0.04067985238083803,0.002803681719348946,-0.00870634341674278,100,medium,0
81,0.02995066610461121,0.02472433114076615,0.01328471946780978,0.04022130051037519,-0.051409708987666586,0.05480068164554473,-0.004528128510227027,0.016814275789143053,-0.01924430945930617,0.03711384392063828,-0.03614593910642126,100,medium,0
82,0.04785922399967613,0.03606199740669615,0.051183099347127475,0.03009521866738351,0.02970022742944555,-0.09935888069462248,0.008188990625781503,-0.09557086559641889,-0.031158139952081658,-0.056195373468493674,-0.035157962513998865,100,medium,0
83,-0.0010166038686141242,-0.0130038022567764,0.0036009783042931683,0.08856408054180345,-0.12536273950731436,0.2167884019907354,-0.11997078388795909,0.12385872710958656,-0.01574519866909679,0.03416068192554491,-0.058483721503667783,100,medium,0
84,0.01235071046022003,0.057711476047194635,0.026719846564822923,0.11062492118184715,-0.1163910086133619,0.04476958649783936,-0.04132247107448656,-0.014952787489585569,-0.07522316692542408,0.04019545975227406,-0.05324055889648627,100,medium,0
85,-0.05028324921531549,-0.03856425731599257,0.029850692850520374,-0.044664042154797357,-0.014526832724302607,0.09364027075632966,-0.009229943650440005,-0.016650290560875088,0.015587853918740211,-0.008516545855617877,-0.011034695311446532,100,medium,0
86,0.008652515563071943,-0.02014779269519797,0.050219109745040756,-0.01870691236500233,0.0013485135688152683,0.01446689803398716,-0.0014636979316273238,0.006738819213825024,-0.009503508385360319,-0.0005071876924428731,-0.01474171030966322,100,medium,0
87,-0.0482567817235592,0.06340366115838679,-0.026431396187638536,0.03286453904975693,-0.0296407376919071,0.1279857582642971,-0.06512940564907563,0.02749887495396186,-0.03245262170839826,0.052444728767742754,-0.03163111968494609,100,medium,0
88,-0.07846953504940513,-0.05461593642840167,-0.06212148381908006,0.11255097569249914,-0.01763593693200944,0.4487288049577647,-0.0954377588113389,-0.01156181919988758,-0.13208696969528927,-0.08906346891055542,-0.16382766235576438,100,medium,0
89,0.05761633038366751,-0.06992439512285793,0.11375989312921772,-0.06759497959633241,0.08285986718166896,-0.07363300724034863,0.0745601075549698,-0.06959357609098535,0.058344157443760813,-0.06048984848170165,0.05751088473661928,100,medium,0
90,-0.05037297971721565,-0.06739469442984772,-0.019074689594961676,0.08552155469134148,-0.04861748079311282,0.20536734157580286,-0.04298458939370408,0.018487576720091332,-0.10118916190857535,0.010027096919181668,-0.12944008150446856,100,medium,0
91,0.1133885063942004,-0.02097714474485715,0.14697930484623828,-0.03521191901990241,0.07357242124214275,-0.07185586052625331,0.052615267233404914,-0.0852544243354684,0.06259509179444346,-0.05916273492107356,0.043988273050139026,100,medium,0
92,0.012897658134750883,-0.012054817651056903,0.02331244800405121,-0.024164943378674246,-0.0019480711151553115,-0.023233563875379032,-0.003350876699668246,-0.023253359719387058,-0.010064457688196563,-0.026227153558174777,-0.005273826407830241,100,medium,0
93,0.02813773173788742,-0.11569815717933406,0.20123685355572235,-0.07540293985522796,0.11590775983167698,-0.13124762051016237,0.03534865888869165,-0.148033152266193,0.03500537697534453,-0.007304954874204607,0.07116438959412472,100,medium,0
94,-0.01715493140908331,0.02471574079951759,-0.0004847388144149055,0.024442461488351358,-0.0282816626884907,0.0390891959546227,-0.022406852444045087,0.04038412764373661,-0.028911124000562994,0.03720142678849775,-0.0369107465220576,100,medium,0
95,0.054572192254604024,-0.12183778348413775,0.128118184313164,-0.13726046515068416,0.08968593995148363,-0.1737618744781491,0.07262670582783781,-0.1138242788915114,0.059476509360657084,-0.04165993408162329,-0.01659527069553446,100,medium,0
96,-0.017433556458359704,0.025046931022524112,-0.027631434675179305,0.05142369601038661,-0.08179537474792756,0.09320712783890686,-0.0760416437512586,0.038440017907507854,-0.056408746880113436,0.033643578885943645,-0.06186939744608652,100,medium,0
97,0.09648607359814551,-0.03770143095199164,0.09818093755668936,-0.09683949685325642,0.09620507641928676,-0.15616847551374158,0.09932992723656386,-0.08010208087314158,0.07310274410480397,-0.035427703727089255,0.03270480285797715,100,medium,0
98,0.006450502431678655,-0.011303938606953168,0.026503357097172928,0.01386547865257574,0.04762960454862895,0.04079352948882778,-0.09093568150064849,-0.029147756988688257,-0.005680054635865739,-0.0249507371865963,0.01857001906245087,100,medium,0
99,0.08376760204614088,-0.03468671088893552,0.06854481643307819,-0.045015232419503545,0.04776673884487899,-0.08970085790086273,0.06206652773235686,-0.073127196327987,0.03715323295679898,-0.04018411128485481,0.016742586198852563,100,medium,0
100,0.09386504750859195,0.005883889529331186,0.030905511274968538,-0.027352053356358885,0.020810602123076904,-0.01760138662952189,-0.01187277667798533,-0.018116972752795744,-0.04117175314345847,-0.01770080825953512,-0.027475942056618245,100,medium,0
101,0.03831906467948795,-0.0840882484087378,0.06505658799443592,-0.08621007845299694,0.007106660113716561,-0.15086389200371042,-0.021330231805017887,-0.11766213773022571,0.017141599529498928,-0.08099103779794779,0.06019982353359495,100,medium,0
102,0.0004649644364163076,-0.03973475747992763,0.04499775008162406,-0.03376655080186542,-0.004830353418415867,0.0016023241717857406,0.01128850118324638,-0.029391972642298477,-0.017239045626050886,-0.03281443595479068,-0.007307006547863083,100,medium,0
103,0.1143893337976778,0.022872451713991094,0.001091700773316627,-0.07646110100277956,0.1709519348051144,-0.3049433782693352,0.07077077598249397,-0.07680491291012692,-0.002004116428446546,-0.058602983977541115,0.073073221647722,100,medium,0
104,0.07180267012614569,0.01118546689651311,0.10129455439834406,0.02852100937783849,0.013010908138448248,0.009577532886549639,-0.013624110832393017,-0.024680564803872936,-0.006716982511362094,-0.0517997255509079,-0.04320298674656427,100,medium,0
105,-0.03619020523964491,0.017275364272945577,-0.04017438374900391,0.008039661177956944,-0.054334018945663504,0.06339312440977754,-0.11320932864308861,0.08673309431227978,-0.047476191413381184,0.03126552444701986,-0.027935701896579464,100,medium,0
106,0.043211903486800284,-0.0008351609959983686,0.03316499246441485,-0.027891466565537464,0.030418802599812354,-0.01951439199866193,0.0003717261826596818,0.025860923810696705,-0.014131808580582404,0.024654101253560885,0.0005942081732560091,100,medium,0
107,0.0074171096612195495,0.0758107037338895,-0.019019201577115452,0.006932184033522526,-0.0858731156305286,0.07832970341582314,-0.12956948792781056,0.09357149518611912,-0.02610922165345337,0.044811841081868115,-0.01209918577984947,100,medium,0
108,0.07334037206745653,-0.031482274383183316,0.029727156983777266,-0.04297400999495382,-0.012530115924708901,-0.0033905864688384274,-0.0235171881092945,0.049009221583714416,-0.023847760273801984,8.10090773525722e-05,-0.001385916148460361,100,medium,0
109,0.04721656592152145,-0.036689811387391275,0.04595421752414196,0.0006690197198529896,-0.0031413705183877816,-0.018990095811627826,-0.009359262644167997,-0.0362732677548348,-0.014384809237617487,-0.03171317938943327,-0.025624322235337164,100,medium,0
110,-0.014446368790339453,-0.0031144381382002834,0.08164892270374488,0.05437514102914082,-0.22896523177814057,0.37627252921568066,-0.17429008534130766,-0.01972859559626357,-0.051859566203509525,-0.037044452261374955,-0.032292838381250286,100,medium,0
111,0.09383791997912387,0.024169102539094295,0.01570768574026404,-0.04774599194172331,0.1737946041976774,-0.25953164812135965,0.20181979532527844,-0.06542440586775233,-0.020830114022741573,0.024817106034506885,0.03892439457680477,100,medium,0
112,0.09378518169572408,-0.009900036751653588,0.04693627751823357,0.06152472232451951,0.18361476949910888,-0.4145986434605431,0.1766105006596544,-0.1271154095736002,0.022100188289486074,0.10499285041605226,-0.0077971737438835235,100,medium,0
113,0.02285745722454498,-0.014386835515017527,0.027363483210607397,0.013556806729380037,-0.019568927459312307,0.054166396610248746,-0.010665910453614072,0.013724866403881193,-0.03917548240527374,0.013462548842062879,-0.0058798065721092085,100,medium,0
114,0.09514742866541093,0.04953371050421002,0.014008559407364587,0.012564814204636936,0.030131261898011533,-0.023979274296459914,-0.009663573284871257,-0.02761470517407562,0.022475268975518835,-0.014059129781036638,0.036507946149125434,100,small,0
115,-0.014316970195515009,0.03848949423984169,-0.05343135445314233,0.015399219424305373,-0.19936154714483517,0.4543435751864682,-0.20388106664319344,0.09599525846184184,0.05380542465302978,-0.03330527011318338,-0.10817983279576662,100,small,0
116,0.033961543336191405,0.11096956300947729,-0.06129894677513993,0.02811061982721168,-0.06354617076717035,0.06138748873402992,-0.08546688901378072,0.06084116012984083,-0.06649243482896115,0.06006778519526425,-0.04107204343751178,100,small,0
117,0.054625404768594815,0.0810798959221708,-0.05427887615087808,0.042732224574480226,-0.14185306339569273,0.16721317681623804,-0.15533592693018022,0.0706562476314902,-0.019024211168517827,0.012357045717533304,-0.07391048239596627,100,small,0
118,0.14879942684053216,0.10129987566066342,-0.07897301121917596,0.04790548009713927,-0.11784965674303478,0.12701794035121133,-0.14152423503111375,0.06304331146402313,-0.0845535807228397,0.04123275140572609,-0.06766911954431348,100,small,0
119,0.0444295326783173,0.06936582805337241,-0.044985525541239815,0.07377000077642287,-0.0362364458271085,0.2688329879104785,-0.06812411758045436,0.11475882606134025,0.0010688916413116641,0.0018130604620661727,-0.035807798378959754,100,small,0
120,-0.028628661376606936,0.0580602306038617,-0.024620330087540356,0.095966085665213,0.07100865067565171,0.2419771062038586,-0.12491238479022712,-0.05249748539274137,-0.20877658976495853,-0.10773551595783211,-0.11132478855254413,100,small,0
121,0.10575499033661727,0.11242666378074431,-0.04188653032818822,0.024983623096753605,0.05935944564863393,-0.019593429558989087,-0.02810001127722475,0.031995025128001765,0.005733690877084419,-0.06816805331494238,0.03767119648933366,100,small,0
